business_id,text,restaurant
I4EmpNOW7zCcx7fUnQ9ixg,"I love <restaurant>Saigon Kitchen</restaurant>. For a while, we were heading there every weekend. It had just gotten too crazy though with all the snowbirds. I hate driving down Bell rd this time of year. So we havent gone in a while and having been ordering take out from Pholicious.  But that does not mean it isn't good. Its is great. I love the atmosphere. It is more upscale and classy compared to most Vietnamese places. It also has an interesting menu with so many things I want to try. I just can't not order Pho though. It is so tasty and healthy. I feel like a better person when I order pho. The <dish>pho</dish> here is great. It comes out fresh and hot, tons of veggies. My husband gets the pho thair and he loves it.  He actually prefers this place over pho tahn because it is classier. I like the pho better at the other place, but will go to either one. They are both about the same distance from my house. Plus this one has beer and drinks.  The service is always excellent. The staff is very friendly and loves our baby. They always make sure she is comfortable there. My only complaint is that they charge a lot for the small side of rice we give her.   It is fun going to Surprise and seeing all the snow birds trying this place. At first they are a little nervous, and get the simple things on the menu that are familiar. Then I see them looking at my soup. They always ask us what it is and say they are going to order it next time, and they are so happy they decided to try this place even though it was \different\"" and \""not their usual\"". So go on Surprise snowbirds, try Saigon Kitchen, don't be scared, its fresh healthy and delicious. Try the pho!""",1
I4KLIuqnYu_zPV6RCfEtQg,"OMG ces pâtes sont divines et à un prix vraiment abordable!! Il y en a pour tous les goûts et il y a aussi des options végé. Essayez, vous ne serez pas déçus!!"
I4Nr-MVc26qWr08-S3Q1ow,"My favorite sandwiches in Vegas. New york style. Tons of meat in them. My favorite is the <dish>pastrami panini</dish>. Also comes with a pickle on the side, can't beat that.",1
I4gCIHgwtB_Hm-mVhWMX6A,"First time here and I already planned my second trip. I used to go to Great Clips until they messed up my hair two different times, and I'm never going back. I took my chance with a salon where the artists are still learning after recommendations from my friends.   I loved the process, from making an appointment to getting my hair done. They told me who would be doing my hair when I made my appointment that day. When I got there, Diana (my student hair dresser), was waiting for me. She took me to her station and talked about what would be good to change up my hair. The instructor was always there to double check before any changes or cuts were made; giving me peace of mind. Really awesome place!! For $10 I got a haircut with shampoo/condition/styling. Mani-pedis are $20. Won't break the bank:)"
I4tp53A6qj6m_TXcwhBhqw,"I and many of my friends have ate breakfast, lunch and dinner at <restaurant>Bitze-ee Mama's</restaurant>  Love the new owners, great customer service - outstanding <dish>tamales</dish>, <dish>green corn</dish>, sweet, red - they are all good.  Great <dish>fajita salad</dish> - live music on the weekends - they make you feel like family!",1
I5YF1kl3LCVM6nDeP8rUzQ,"The <dish>pizza</dish> is fantastic. The ingredients are always fresh. I have never had a bad experience. Plus, they have a wide range of delivery! Great news for this west parker. 5stars, every time",1
I62j-QfY4tO_gMKV-celEA,"<restaurant>Lucky Moose Food Mart</restaurant> is a large, well stocked, clean Asian food mart that may not be fully aware what a moose is (see sign). ;-)"
I6oxEn1HT41S2GPrDKPPvA,"3.5  This is the cheapest place for dim sum in the Scarborough/Markham area. Come early or be prepared to wait! Food here is good but their <dish>chicken feet</dish> taste a little off.. But whatever as long as they have my <dish>egg tarts</dish> I'm good! This restaurant is also opened 24/7, good for late night eats.",1
I6qFvR-jVDGqDD_iVG38ng,"Had the <dish>Thom-Yum soup</dish> & it was delicious! I was feeling under the weather & after I had it, my achey body was rejuvenated..... I'm going to make it a weekly visit. The service was awesome!!!",1
I779CNMLWhZu6BxkGfLvwQ,One of the top 2 restaurants in Arizona. The other one being firebirds. This was our first time to <restaurant>Smokey fins</restaurant> and were really impressed. We live in goodyear and will be making the trip back out here. The atmosphere is great. The menu wide selection there is something for everyone. We did <dish>smoked ribs</dish> great. And the <dish>cedar salmon</dish> was excellent. The prices were perfect 2 adults 1 child 54 dollars out the door. I'm telling you Im A picky person and not one thing I would change.,1
I81hDYqQjMaaE3p6KyRMJA,"This place has consistently gotten worse each time we go. Today was the worst. After finally being seated on a very slow Saturday afternoon, I sat and thought, maybe we should just leave. The service was awful and the food wasn't any better. My <dish>sandwich</dish> was so dry I couldn't even eat it. The turkey on the sandwich was awful. Dry on the sides and slimy in the middle.  Then after it was all said and done, we had to listen to two bus boys cleaning the booth behind us dropping F bombs. Not worth the $28!!!!! Sorry MD, It's time for us to break up. :(",1
I8GF2YtkYqTUaLg0m9hI9Q,"I love the ferrets, but the pets should be supervised more because I've seen some visitors be pretty reckless with pets..."
I8T4Xsp3Wv7W-RJhsHrTDA,"Trashy, unkempt , and does not carry many healthy toppings. They only had Soggy strawberries, wrinkly blueberries, and anemic kiwi. When I got to the toppings I had already filled my cup and was disappointed to find that they had no real fresh fruit despite the what their website advertised. So I paid for it but never ate it.   Disappointed",1
I8rMh_AwvZi3U1p-aen2Hw,"From fall through spring the Greenbelt is the best place for a bike ride, jog, rollerblade, Frisbee golf or just some good old people watching!   I have lived along the green belt for over 3 years... moved twice but my home selection criteria included two things \Pool & within  1/2 mile of the greenbelt\"".   Once you've been spoiled with it, it's a hard amenity let go.   There is water along the path, so you don't need to carry any with you.  On the weekends there are tons of activities and people so if you're going for a long run, it really helps to kill the time.   There is also a small skateboard park, around Thomas which is pretty entertaining.   The path extends from the Papago park area in Tempe all the way to Central/North Scottsdale, so it's great for bike riding if you want to avoid the street lights. Just watch out for pedestrians and dogs!"""
IBe-mlhFoH1Fnz1fDWxtAw,"I had a leaky pipe issue under my kitchen sink.  So, Chris came to my rescue, he replaced the pipe, and he did a great job.  It took him all of 45 minutes to fix, and this made me very happy!  He arrived on time,  fixed the problem very quickly, and of course right on budget!  Chris has been hired to be my new plumber!  Yeahhhh"
